feature,amplitude,percent_beyond_1_std,percent_close_to_median,skew,max_slope
102,180.0,0.3109592384671711,0.5596778130339273,0.1682968468974367,17355.932203396253
103,156.5,0.3112033195020747,0.47913107151574325,-0.10845178127318873,12669.830508475357
104,224.0,0.3187698315840859,0.5711496216743959,0.12434966474966874,19438.644067791814
105,279.5,0.3475713937027093,0.3861361972174762,-0.05712565370260951,48075.9322033928
106,354.5,0.338296314376373,0.48254820600439347,0.012238628136870931,42348.474576273795
107,216.5,0.3090065901879424,0.48865023187698314,0.04931542198837519,27075.254237289806
108,203.5,0.31608494020014644,0.48669758359775445,-0.0879855311968265,35406.10169491744
109,185.0,0.30632169880400295,0.553331706126434,0.03882361642848398,20653.559322028803
110,186.0,0.31632902123505,0.561630461313156,0.13859366396532377,14405.423728814447
111,209.0,0.2985111056870881,0.5928728337808152,0.022401690648624677,25166.101694909048
112,242.5,0.300951916036124,0.5401513302416402,0.2854546158209247,22736.27118644208
113,241.0,0.30314864535025626,0.5565047595801806,0.02696295145001843,24645.42372881508
114,204.0,0.31413229192091774,0.503539175006102,-0.09725939589433434,20653.559322035173
115,200.0,0.3165731022699536,0.5508908957773981,0.1276460159119754,16661.694915255266
116,168.5,0.3004637539663168,0.5767634854771784,0.03855256906546692,13364.067796610994
117,158.5,0.31754942640956796,0.5208689284842568,-0.06718824772476736,13711.186440678812
118,192.5,0.29216499877959484,0.5457651940444227,0.06079859581591024,18223.728813560447
119,218.0,0.3004637539663168,0.575787161337564,-0.01568708445509518,17355.932203396253
120,311.0,0.2970466194776666,0.6136197217476203,0.21743915805848246,21694.91525423194
121,167.5,0.3182816695142787,0.4940200146448621,0.18143201095874387,14578.983050843863
122,231.0,0.31779350744447155,0.5560165975103735,0.09916516670096082,25860.338983060414
123,269.5,0.3087625091530388,0.556260678545277,-0.01252411785912201,25686.779661016553
124,278.5,0.3046131315596778,0.6111789113985844,-0.17174297701557836,24992.542372875192
125,181.5,0.31022699536246034,0.5545521113009519,0.045062552400909194,15446.779661016712
126,182.0,0.30998291432755676,0.5709055406394923,-0.04035148941558203,15967.457627118398
127,182.0,0.3126678057114962,0.5391750061020258,-0.04044455438291556,14752.542372877717
128,256.0,0.3053453746643886,0.5111056870881132,-0.07509688495530134,24298.305084739768
129,191.0,0.30851842811813524,0.5989748596534049,-0.09054962439377601,15446.779661013139
130,197.5,0.30485721259458143,0.5867708079082256,-0.018787971357900154,18570.84745763399
131,248.5,0.30119599707102757,0.6175250183060776,0.08614798686312188,21000.677966096515
132,248.0,0.300951916036124,0.5679765682206492,-0.09009249720930514,22736.27118644208
133,311.0,0.29045643153526973,0.5845740785940933,0.21935099109565503,27422.372881357624
134,196.0,0.31022699536246034,0.5072003905296558,0.11485110258228737,19785.762711859526
135,272.0,0.30851842811813524,0.5416158164510617,-0.031308879448844744,25513.220338976756
136,267.5,0.29045643153526973,0.5399072492067366,0.06679465574251647,20653.559322033878
137,208.0,0.313400048816207,0.5120820112277276,0.05594880436024939,21521.355932198083
138,190.0,0.32267512814254334,0.5115938491579204,0.06214659500427859,18744.406779656394
139,202.5,0.30998291432755676,0.5399072492067366,0.10071730975436947,16661.694915260403
140,220.0,0.29948742982670246,0.556260678545277,0.17448533607403013,36447.45762710965
141,173.5,0.3019282401757383,0.5506468147424946,0.021618092519283486,16835.254237289173
142,181.0,0.31632902123505,0.5364901147180864,0.00045227528100456215,22215.593220340354
143,135.0,0.31584085916524285,0.5267268733219429,0.07072670926352863,8504.406779658919
144,237.5,0.2963143763729558,0.5806687820356359,0.28763292171475,19785.762711859526
145,141.5,0.3114474005369783,0.5711496216743959,-0.025362285320020123,16661.69491525013
146,266.0,0.30656577983890654,0.5840859165242861,0.06570609753059917,19612.203389831717
147,240.0,0.2828899194532585,0.6009275079326336,0.11664289802041249,19091.525423724106
148,135.0,0.29387356602391995,0.5501586526726874,0.13110445207889823,13884.74576270844
149,110.0,0.3214547229680254,0.532584818159629,0.05164158419802332,8677.966101692775
150,142.5,0.30119599707102757,0.5496704906028802,-0.05887513733117941,19612.203389830585
151,175.5,0.3007078350012204,0.5938491579204296,-0.10071347787584078,27769.491525423302
152,217.5,0.29729070051257017,0.5879912130827435,0.3102097780255876,18397.288135588682
153,141.5,0.31364412985111056,0.5364901147180864,0.18210961815851337,19612.203389830207
154,240.0,0.27971686599951184,0.5584574078594093,0.20280597386301966,27248.813559323713
155,262.0,0.30607761776909936,0.5357578716133756,0.34344967838090124,26033.898305084596
156,148.5,0.28313400048816206,0.5682206492555528,0.10285547381492562,13190.508474577084
157,155.5,0.30339272638515985,0.6038564803514767,-0.0696340025807991,11628.474576271006
158,119.0,0.3087625091530388,0.5582133268245058,-0.24531599482318206,11107.7966101736
159,342.0,0.3353673419575299,0.4967049060288016,0.13438660872246813,23430.50847457049
160,213.0,0.31559677813033926,0.5013424456919697,0.10474866050781124,35058.98305083881
161,286.0,0.33024164022455454,0.45203807664144496,-0.014372976432536018,21174.23728813037
162,345.5,0.31608494020014644,0.528435440566268,0.09357775570762318,25860.33898304447
163,298.5,0.33219428850378324,0.43446424212838664,0.08070001832924671,46513.89830507327
164,175.5,0.31242372467659263,0.5650475958018062,0.0531050138145726,15967.457627114705
165,269.0,0.33390285574810835,0.4327556748840615,-0.025284481083179593,47902.37288134412
166,230.5,0.313400048816207,0.5474737612887479,-0.008462905728527067,32108.474576263266
167,188.5,0.3238955333170613,0.5313644129851111,0.04416841926989279,25860.33898304447
168,164.0,0.3077861850134245,0.5772516475469855,0.08928373911958869,22389.15254236736
169,154.0,0.3146204539907249,0.5157432267512815,-0.09717470727122587,9025.084745763268
170,213.0,0.3019282401757383,0.5333170612643398,0.11879155964560059,26033.898305078324
171,151.0,0.2963143763729558,0.5699292164998779,-0.0072176859472959706,11454.915254237994
172,163.0,0.3077861850134245,0.5120820112277276,0.06500496979035442,19091.525423729992
173,250.0,0.31559677813033926,0.539663168171833,0.2684321060546761,19438.6440678038
174,168.5,0.29729070051257017,0.5630949475225775,0.2622378858873994,13016.949152539162
175,279.5,0.30803026604832806,0.6224066390041494,0.08601994324700231,31414.237288135108
176,277.5,0.3002196729314132,0.5909201855015865,0.20335566569455824,39050.847457626514
177,167.0,0.3046131315596778,0.5501586526726874,-0.02873459043307313,11975.593220338798
178,258.5,0.29607029533805224,0.585306321698804,0.5136023259308607,23083.3898305099
179,197.0,0.3146204539907249,0.48865023187698314,0.19844687568556396,17876.61016949263
180,201.0,0.2982670246521845,0.5057359043202343,0.1374569837123336,23430.50847457049
181,290.0,0.2909445936050769,0.586526726873322,0.24791300801672272,20306.440677961094
182,178.0,0.3151086160605321,0.5135464974371491,0.11349259590790252,16488.135593220086
183,376.5,0.3170612643397608,0.5328288991945326,0.04052130022969051,29157.96610169222
184,157.5,0.3055894556992922,0.5630949475225775,-0.01938415060191366,14231.864406784925
185,321.5,0.32413961435196487,0.49060288015621184,-0.07771118401326607,40265.7627118793
186,321.5,0.31169148157188187,0.4898706370515011,-0.012010674894565724,24645.42372880748
187,201.0,0.31364412985111056,0.5425921405906761,0.05770463897918462,15620.338983049403
188,195.5,0.30973883329265317,0.6243592872833781,0.1281472273759214,15273.220338983992
189,334.5,0.3202343177935074,0.4608249938979741,0.13164390950506583,25339.661016942904
190,286.0,0.3292653160849402,0.4571637783744203,0.004895579787301541,21347.79661017739
191,225.0,0.31559677813033926,0.5303880888454967,-0.11512819282917286,13884.745762711651
192,177.5,0.29924334879179887,0.5298999267756895,-0.14098090953076667,14058.305084742295
193,288.0,0.30168415914083474,0.5093971198437881,0.11005849496816567,14405.423728818889
194,224.5,0.29387356602391995,0.6329021235050036,0.2576425151578528,16835.254237288525
195,202.5,0.29973151086160604,0.5591896509641201,-0.06371037463343007,14578.983050848357
196,230.5,0.3212106419331218,0.5257505491823286,-0.193802023192496,15793.89830508572
197,214.5,0.3126678057114962,0.5477178423236515,-0.30323344893923665,16661.694915255266
198,169.0,0.3212106419331218,0.5203807664144496,0.15905100823118742,17355.93220338555
199,194.5,0.29387356602391995,0.5694410544300708,0.15182874063604598,14405.423728810007
200,179.0,0.28874786429094457,0.5462533561142299,-0.33330004790059464,7289.491525424179
201,248.5,0.2880156211862338,0.565779838906517,-0.02443848532901808,7636.6101694896415
202,243.0,0.2946058091286307,0.6060532096656089,-0.0509380883008116,10760.677966105675
203,80.5,0.30998291432755676,0.6060532096656089,-0.1360031352821077,3124.067796610121
204,251.0,0.30144007810593115,0.5447888699048083,0.13694649563577466,18744.406779656394
205,234.0,0.28874786429094457,0.525506468147425,0.1857276917119002,19959.322033893382
206,250.0,0.3055894556992922,0.5013424456919697,-0.18267381623346732,12322.71186440754
207,94.0,0.3087625091530388,0.5152550646814742,-0.18589588503012977,3297.6271186432546
208,293.5,0.26922138149865754,0.6092262631193556,-0.02985421327348107,12843.389830505306
209,352.5,0.30827434708323165,0.5638271906272883,0.27282471271526926,26381.016949146036
210,112.5,0.2828899194532585,0.5752989992677568,-0.2601011940950557,7983.728813557353
211,248.0,0.2948498901635343,0.5735904320234317,-0.3980988465660921,10066.44067796362
212,111.5,0.31193556260678545,0.48669758359775445,-0.09215673302613546,6768.813559320364
213,95.5,0.3026604832804491,0.4691237490846961,-0.017949237041026952,3644.7457627120893
214,124.5,0.3114474005369783,0.5530876250915304,0.04787766841127168,6595.2542372905755
215,199.5,0.3024164022455455,0.5230656577983891,0.05674336552021033,12322.71186440374
216,197.5,0.2533561142299243,0.7349279960947035,-0.3791510676656608,7463.050847458087
217,66.5,0.3190139126189895,0.5037832560410056,-0.28926392718523347,2950.508474575998
218,182.0,0.31388821088601415,0.6263119355626068,0.10485040663441803,15620.338983046995
219,102.0,0.31950207468879666,0.5184281181352209,-0.315462932261711,3818.305084745998
220,325.0,0.2989992677568953,0.643397608005858,0.36313982864471606,15099.661016950084
221,241.5,0.28972418843055897,0.5181840371003174,-0.1865507614236294,18397.288135588682
222,280.5,0.32072247986331465,0.5735904320234317,-0.2832808857430427,33149.8305084664
223,244.0,0.31584085916524285,0.5494264095679766,0.12628267512394942,12149.152542373631
224,155.0,0.29948742982670246,0.49743714913351234,0.2543513683014751,5553.89830508466
225,154.0,0.28118135220893337,0.5233097388332927,-0.13514035397446264,10413.55932203133
226,68.0,0.31584085916524285,0.4893824749816939,-0.13029526225427665,4686.1016949140985
227,147.0,0.29192091774469126,0.5621186233829631,0.20356842212995307,6421.694915254138
228,176.5,0.2946058091286307,0.5765194044422748,-0.29079593905453843,6421.694915254633
229,304.0,0.3290212350500366,0.5247742250427142,-0.20130980598060588,37315.25423727893
230,207.5,0.2640956797656822,0.6804979253112033,-0.1061225819050736,10587.118644067787
231,164.0,0.2931413229192092,0.5665120820112277,-0.011431120568466594,6595.2542372905755
232,279.0,0.3055894556992922,0.5391750061020258,0.05035805320316083,12843.389830509266
233,102.5,0.32584818159629,0.5152550646814742,-0.273387889058764,7810.1694915234975
234,255.0,0.29411764705882354,0.5008542836221626,-0.29678809470847334,34017.627118635675
235,159.0,0.21723212106419332,0.665853063216988,-1.3340443573371252,10587.118644067634
236,184.5,0.28362216255796924,0.5843299975591897,-0.060674390947377185,7289.491525424179
237,150.0,0.27605565047595804,0.6783011959970711,-0.4006125874674907,10413.55932203133
238,121.5,0.292653160849402,0.5845740785940933,-0.23830425165315736,12322.71186440374
239,112.5,0.29558213326824506,0.5589455699292165,-0.2317676442884849,11628.474576268318
240,302.0,0.2877715401513302,0.6602391994142055,-0.2717117561410131,39224.40677965134
241,65.5,0.31388821088601415,0.5240419819380034,-0.31721666098774204,7289.491525421931
242,183.5,0.2499389797412741,0.6097144251891629,-0.9371639738206621,11802.033898305812
243,83.5,0.30168415914083474,0.6241152062484745,-0.1377999572137664,2776.949152542544
244,276.0,0.27288259702221135,0.622650720039053,-0.1345356341451504,14752.542372882266
245,122.5,0.3165731022699536,0.48450085428362216,-0.05856882881523893,5553.898305083376
246,192.0,0.2750793263363437,0.5164754698559922,-0.34626077095842456,11975.593220338798
247,187.0,0.2928972418843056,0.5191603612399317,0.05380516017935465,12322.71186440659
248,253.5,0.3055894556992922,0.5579692457896022,0.03751182432332176,13537.627118644903
249,279.5,0.2745911642665365,0.6175250183060776,-0.23732438505257822,27769.491525434
250,405.5,0.2809372711740298,0.6441298511105688,0.11638621353092922,16141.016949152916
251,147.5,0.3053453746643886,0.5489382474981694,0.05159773737842811,10760.67796610236
252,191.0,0.3077861850134245,0.5494264095679766,0.113632020539745,18744.406779656394
253,246.0,0.2985111056870881,0.565779838906517,0.0619299064050665,23430.50847457049
254,99.0,0.32047839882841106,0.48303636807420064,-0.3471222684218669,3644.745762713213
255,159.0,0.2882597022211374,0.5565047595801806,-0.18641056787944785,10587.118644065185
256,169.0,0.31047107639736393,0.550402733707591,0.07584812526911718,11454.915254234464
257,209.5,0.31217964364168904,0.467415181840371,-0.13383812542404377,9545.762711862053
258,261.5,0.33585550402733705,0.514766902611667,-0.1529374649001519,10587.118644068449
259,120.0,0.2604344642421284,0.6412008786917257,-0.2745513514975018,7636.6101694896415
260,198.5,0.30656577983890654,0.5252623871125214,0.07664210568162383,9198.644067794341
261,204.5,0.3041249694898706,0.520136685379546,-0.09086872937489712,11802.033898302174
262,157.5,0.29948742982670246,0.5176958750305102,-0.24930882111640837,16314.576271182417
263,238.0,0.267756895289236,0.7039297046619478,-0.6438464916935696,18050.16949152097
264,213.0,0.3019282401757383,0.521357090554064,-0.30219454095088183,29505.084745755434
265,158.0,0.30168415914083474,0.557481083719795,-0.16468893669938775,10239.999999997475
266,238.0,0.288503783256041,0.557481083719795,-0.05817235516327104,9372.203389830363
267,214.0,0.3026604832804491,0.5130583353673419,0.24463854687008826,6074.576271184942
268,137.5,0.29192091774469126,0.5821332682450574,-0.13103680570031406,5553.898305083376
269,146.0,0.3202343177935074,0.48865023187698314,-0.29276084351928033,10413.55932203133
270,189.0,0.3024164022455455,0.5535757871613376,-0.22188246304668502,10240.000000000631
271,175.0,0.3021723212106419,0.49548450085428364,0.020577370605926713,6768.8135593224515
272,86.5,0.3026604832804491,0.6702465218452526,-0.2793013032442753,5206.779661015665
273,96.5,0.31242372467659263,0.5157432267512815,-0.010771747137440325,4165.4237288134955
274,81.0,0.29924334879179887,0.4776665853063217,-0.13847887311390522,3297.6271186432546
275,152.0,0.3046131315596778,0.5303880888454967,-0.2902096011651382,9545.762711862053
276,236.5,0.3431779350744447,0.5018306077617769,-0.08298460670164366,29157.966101687725
277,91.0,0.31925799365389307,0.5037832560410056,-0.33949023695834407,10413.55932203133
278,191.0,0.292653160849402,0.582377349279961,-0.1670326330213124,11454.915254234464
279,184.0,0.27068586770807906,0.5796924578960215,-0.4892480304992025,11628.474576271903
280,126.0,0.32584818159629,0.5152550646814742,0.00662576301165363,5033.22033898181
281,204.0,0.30607761776909936,0.5479619233585551,0.3040054212986431,6248.135593220242
282,143.5,0.25701732975347813,0.6646326580424701,-0.5009376344313776,6768.8135593224515
283,254.0,0.28508664876739076,0.577007566512082,-0.05437402039281126,29678.64406778929
284,157.0,0.231632902123505,0.64217720283134,-1.2230130440033702,10587.118644068449
285,277.5,0.3024164022455455,0.5872589699780327,-0.07019250597859399,12669.830508473404
286,130.5,0.29192091774469126,0.5818891872101538,-0.1883571618362803,5206.779661015665
287,127.5,0.31413229192091774,0.5230656577983891,-0.31195939575284104,8157.288135593723
288,253.0,0.24652184525262388,0.6980717598242616,-0.4801486178421585,20306.440677961094
289,92.5,0.28337808152306565,0.6272882597022211,-0.43486521751540347,5553.898305083376
290,133.5,0.27410300219672934,0.5901879423968758,-0.13537456755941346,6074.576271184942
291,248.5,0.2909445936050769,0.6004393458628264,0.1625718743186871,10760.67796610236
292,139.5,0.2982670246521845,0.5464974371491335,-0.46772698849773553,5727.457627118997
293,188.5,0.29753478154747376,0.5828655113497682,0.18259926732679269,10760.677966099041
294,224.0,0.2753234073712473,0.6399804735172077,-0.3481841003853402,29852.203389823146
295,498.5,0.3072980229436173,0.5899438613619722,0.44746315163918604,34885.423728804955
296,180.0,0.3019282401757383,0.5806687820356359,0.10858135821409186,16661.69491525013
297,163.0,0.2828899194532585,0.5482060043934587,-0.19035472215963756,8157.288135591209
298,264.0,0.288503783256041,0.6109348303636808,-0.04389753385842566,10760.67796610153
299,163.0,0.2970466194776666,0.5015865267268733,-0.18797542402714415,7115.932203388075
300,101.0,0.30656577983890654,0.520136685379546,-0.3571151388183231,6248.135593220724
301,581.0,0.19477666585306322,0.7722723944349524,2.184076080531281,35058.983050849616
302,217.0,0.3292653160849402,0.4498413473273127,0.04984613338982067,39745.08474575291
303,126.5,0.29777886258237735,0.5216011715889676,-0.14066049530938735,8157.288135591209
304,348.0,0.27312667805711494,0.6519404442274835,0.3154616536319146,31761.35593220351
305,79.5,0.31803758847937513,0.5108616060532096,-0.08668033643854081,3644.7457627109657
306,155.5,0.28118135220893337,0.6180131803758848,0.09229450001014637,8677.96610169545
307,513.5,0.16939223822309007,0.8342689773004638,2.360301388534201,32455.593220340983
308,1308.0,0.09738833292653161,0.8296314376372956,2.883260080458455,130516.61016947945
309,589.0,0.19746155723700268,0.7664144495972663,2.2148309945968285,40092.20338983066
310,189.0,0.300951916036124,0.546741518184037,-0.7287199215452653,18570.847457622538
311,162.5,0.3087625091530388,0.5672443251159385,-0.06958263978138465,8157.288135593095
312,89.5,0.3151086160605321,0.5250183060776178,-0.2699783367457087,5553.898305083376
313,99.5,0.31584085916524285,0.4871857456675616,-0.09146293428968641,4686.101694916988
314,93.5,0.30998291432755676,0.4691237490846961,-0.348311562178596,4165.423728815101
315,177.0,0.2948498901635343,0.5228215767634855,-0.029983998717955162,9719.322033898343
316,114.5,0.3251159384915792,0.4454478886990481,-0.25781979961959284,5901.016949152551
317,245.0,0.3058335367341958,0.5804247010007323,-0.10865786031280587,13190.508474573018
318,181.5,0.24676592628752747,0.8123016841591408,-1.08082888347581,18050.16949152097
319,189.0,0.26556016597510373,0.7183304857212595,0.5662324187160004,13537.627118640728
320,705.5,0.2643397608005858,0.7337075909201854,-0.5023343833082319,58836.61016949515
321,219.5,0.3353673419575299,0.46326580424701,0.06522079784900553,31587.796610161702
322,260.0,0.30607761776909936,0.5857944837686112,-0.08711290995816248,12149.152542373631
323,255.0,0.3041249694898706,0.4835245301440078,-0.14061371807370515,18223.728813554826
324,316.5,0.2982670246521845,0.5352697095435685,-0.056763556191520084,15620.338983046995
325,87.5,0.2880156211862338,0.64217720283134,-0.033795029585236794,5901.016949152906
326,215.0,0.2907005125701733,0.5320966560898218,0.06847012097833502,8504.406779658919
327,152.0,0.288503783256041,0.6136197217476203,-0.5647483261317174,7810.169491524702
328,457.0,0.1889187210153771,0.7827678789358067,1.9519003143125184,28463.7288135523
329,528.5,0.1484012692213815,0.7825237979009031,2.3075379424340006,38183.05084747175
330,418.0,0.2658042470100073,0.7080790822553088,0.28567477577603095,43389.83050847474
331,342.5,0.25286795216011715,0.665853063216988,-0.5736298112120413,30199.322033890858
332,164.5,0.29924334879179887,0.5818891872101538,-0.21618386047215962,7983.728813559815
333,88.0,0.3351232609226263,0.5069563094947522,-0.12157057001077948,4165.423728815101
334,126.5,0.3268245057359043,0.44642421283866246,-0.2788472287216202,6421.694915252653
335,135.5,0.3090065901879424,0.546741518184037,-0.21648585762349656,9198.644067794341
